training loss_epoch,epoch,step,training loss_step
5359.36572265625,294,294,
5348.392578125,295,295,
5341.6796875,296,296,
5403.0205078125,297,297,
5323.51611328125,298,298,
,299,299,5380.37451171875
5380.37451171875,299,299,
5311.6943359375,300,300,
5364.3623046875,301,301,
5304.9560546875,302,302,
5346.79052734375,303,303,
5354.9853515625,304,304,
5321.96484375,305,305,
5367.18994140625,306,306,
5353.83447265625,307,307,
5302.38916015625,308,308,
5346.3974609375,309,309,
5279.5205078125,310,310,
5306.08740234375,311,311,
5326.9638671875,312,312,
5382.99169921875,313,313,
5353.35107421875,314,314,
5308.27978515625,315,315,
5340.74853515625,316,316,
5324.65576171875,317,317,
5369.37548828125,318,318,
5273.24365234375,319,319,
5322.99609375,320,320,
5302.80615234375,321,321,
5309.44384765625,322,322,
5345.43017578125,323,323,
5319.5322265625,324,324,
5314.771484375,325,325,
5320.10107421875,326,326,
5291.6533203125,327,327,
5309.01123046875,328,328,
5299.177734375,329,329,
5309.2578125,330,330,
5303.1513671875,331,331,
5334.58544921875,332,332,
5281.66455078125,333,333,
5312.24951171875,334,334,
5265.7724609375,335,335,
5257.95751953125,336,336,
5321.60595703125,337,337,
5321.16259765625,338,338,
5257.384765625,339,339,
5299.79345703125,340,340,
5272.1953125,341,341,
5291.51318359375,342,342,
5326.14892578125,343,343,
5284.724609375,344,344,
5319.45947265625,345,345,
5287.64208984375,346,346,
5242.68505859375,347,347,
5230.44189453125,348,348,
,349,349,5277.658203125
5277.658203125,349,349,
5211.65283203125,350,350,
5338.24609375,351,351,
5249.24951171875,352,352,
5274.15185546875,353,353,
5296.44384765625,354,354,
5197.08837890625,355,355,
5251.7177734375,356,356,
5236.93603515625,357,357,
5236.28173828125,358,358,
5297.2109375,359,359,
5250.26171875,360,360,
5266.80908203125,361,361,
5227.732421875,362,362,
5285.595703125,363,363,
5250.27734375,364,364,
5217.22265625,365,365,
5218.63818359375,366,366,
5237.8251953125,367,367,
5247.77099609375,368,368,
5249.77490234375,369,369,
5234.18603515625,370,370,
5190.80419921875,371,371,
5270.06494140625,372,372,
5263.08740234375,373,373,
5227.34033203125,374,374,
5251.603515625,375,375,
5241.3291015625,376,376,
5253.65380859375,377,377,
5215.22802734375,378,378,
5202.783203125,379,379,
5186.20263671875,380,380,
5249.88037109375,381,381,
5305.14453125,382,382,
5210.40576171875,383,383,
5159.5908203125,384,384,
5230.93603515625,385,385,
5265.607421875,386,386,
5219.978515625,387,387,
5232.353515625,388,388,
5230.6201171875,389,389,
5197.61865234375,390,390,
5277.26611328125,391,391,
5204.6640625,392,392,
5225.60205078125,393,393,
5182.982421875,394,394,
5180.95556640625,395,395,
5220.27001953125,396,396,
5203.0615234375,397,397,
5253.0380859375,398,398,
,399,399,5202.498046875
5202.498046875,399,399,
5179.4677734375,400,400,
5310.81787109375,401,401,
5228.85888671875,402,402,
5227.57177734375,403,403,
5214.7392578125,404,404,
5192.8623046875,405,405,
5147.8466796875,406,406,
5148.267578125,407,407,
5189.29248046875,408,408,
5242.89453125,409,409,
5205.1962890625,410,410,
5193.2236328125,411,411,
5177.1748046875,412,412,
5168.2197265625,413,413,
5211.17529296875,414,414,
5116.2431640625,415,415,
5144.966796875,416,416,
5165.224609375,417,417,
5236.705078125,418,418,
5268.93310546875,419,419,
5168.65380859375,420,420,
5133.748046875,421,421,
5187.05126953125,422,422,
5241.0830078125,423,423,
5198.75634765625,424,424,
5162.8935546875,425,425,
5157.7197265625,426,426,
5184.0986328125,427,427,
5177.32373046875,428,428,
5133.57177734375,429,429,
5098.3046875,430,430,
5152.4482421875,431,431,
5149.68505859375,432,432,
5194.53857421875,433,433,
5174.47265625,434,434,
5172.66845703125,435,435,
5165.10986328125,436,436,
5179.4697265625,437,437,
5135.2060546875,438,438,
5255.919921875,439,439,
5156.30810546875,440,440,
5164.44482421875,441,441,
5232.3583984375,442,442,
5104.533203125,443,443,
5178.4609375,444,444,
5162.12109375,445,445,
5189.47412109375,446,446,
5137.36279296875,447,447,
5132.49169921875,448,448,
,449,449,5142.89892578125
5142.89892578125,449,449,
5172.93701171875,450,450,
5156.71142578125,451,451,
5163.5625,452,452,
5141.03271484375,453,453,
5120.02978515625,454,454,
5179.4921875,455,455,
5117.8076171875,456,456,
5231.93359375,457,457,
5147.17578125,458,458,
5150.2197265625,459,459,
5145.48828125,460,460,
5182.26708984375,461,461,
5153.4560546875,462,462,
5144.5771484375,463,463,
5130.9375,464,464,
5187.271484375,465,465,
5110.92529296875,466,466,
5173.23828125,467,467,
5156.79541015625,468,468,
5085.7685546875,469,469,
5147.1328125,470,470,
5180.39013671875,471,471,
5183.419921875,472,472,
5140.5146484375,473,473,
5165.185546875,474,474,
5180.693359375,475,475,
5133.537109375,476,476,
5140.3603515625,477,477,
5107.3369140625,478,478,
5131.361328125,479,479,
5141.83447265625,480,480,
5135.16650390625,481,481,
5169.8603515625,482,482,
5209.314453125,483,483,
5154.51171875,484,484,
5123.9931640625,485,485,
5146.0625,486,486,
5140.4189453125,487,487,
5079.2021484375,488,488,
5152.021484375,489,489,
5125.27392578125,490,490,
5064.4677734375,491,491,
5109.74853515625,492,492,
5142.88916015625,493,493,
5150.6708984375,494,494,
5080.99072265625,495,495,
5116.3818359375,496,496,
5125.90625,497,497,
5098.64892578125,498,498,
,499,499,5203.03466796875
5203.03466796875,499,499,
