training loss_epoch,epoch,step,training loss_step
4697.86083984375,0,0,
5058.37451171875,1,1,
4717.64111328125,2,2,
4843.00439453125,3,3,
4901.7060546875,4,4,
4842.63623046875,5,5,
4767.32763671875,6,6,
4755.77685546875,7,7,
4826.20361328125,8,8,
4800.51904296875,9,9,
4777.3251953125,10,10,
4753.9345703125,11,11,
4791.28564453125,12,12,
4749.87939453125,13,13,
4767.53076171875,14,14,
4754.82421875,15,15,
4754.39453125,16,16,
4744.2509765625,17,17,
4753.908203125,18,18,
4687.68994140625,19,19,
4643.01904296875,20,20,
4716.2568359375,21,21,
4697.1923828125,22,22,
4675.48095703125,23,23,
4692.20751953125,24,24,
4703.705078125,25,25,
4609.57861328125,26,26,
4667.24462890625,27,27,
4696.64501953125,28,28,
4716.88134765625,29,29,
4722.63134765625,30,30,
4693.79296875,31,31,
4716.125,32,32,
4607.20751953125,33,33,
4698.20849609375,34,34,
4667.56884765625,35,35,
4654.43310546875,36,36,
4691.54052734375,37,37,
4698.9912109375,38,38,
4750.806640625,39,39,
4744.96728515625,40,40,
4718.77685546875,41,41,
4652.0673828125,42,42,
4669.041015625,43,43,
4689.85791015625,44,44,
4590.6337890625,45,45,
4779.267578125,46,46,
4729.021484375,47,47,
4620.75,48,48,
,49,49,4629.9755859375
4629.9755859375,49,49,
4646.31103515625,50,50,
4644.17333984375,51,51,
4662.42431640625,52,52,
4688.91064453125,53,53,
4666.33349609375,54,54,
4692.05908203125,55,55,
4623.666015625,56,56,
4630.7060546875,57,57,
4625.630859375,58,58,
4640.525390625,59,59,
4622.66259765625,60,60,
4604.56689453125,61,61,
4640.10009765625,62,62,
4621.8603515625,63,63,
4672.85595703125,64,64,
4641.13427734375,65,65,
4603.57080078125,66,66,
4605.45849609375,67,67,
4587.54052734375,68,68,
4642.3427734375,69,69,
4613.66357421875,70,70,
4616.3232421875,71,71,
4625.36962890625,72,72,
4642.49609375,73,73,
4577.87841796875,74,74,
4618.92578125,75,75,
4633.94287109375,76,76,
4669.6171875,77,77,
4581.50146484375,78,78,
4699.84326171875,79,79,
4576.38720703125,80,80,
4540.67333984375,81,81,
4656.8525390625,82,82,
4587.8232421875,83,83,
4615.37451171875,84,84,
4571.1064453125,85,85,
4587.1083984375,86,86,
4582.29736328125,87,87,
4562.1162109375,88,88,
4646.4111328125,89,89,
4550.51220703125,90,90,
4537.447265625,91,91,
4593.02392578125,92,92,
4578.13818359375,93,93,
4607.36474609375,94,94,
4597.47705078125,95,95,
4520.47021484375,96,96,
4517.17529296875,97,97,
4626.63720703125,98,98,
,99,99,4564.509765625
4564.509765625,99,99,
4589.58642578125,100,100,
4519.9658203125,101,101,
4614.71240234375,102,102,
4525.34716796875,103,103,
4499.6376953125,104,104,
4688.25244140625,105,105,
4647.1025390625,106,106,
4536.49951171875,107,107,
4567.5341796875,108,108,
4552.494140625,109,109,
4560.09423828125,110,110,
4539.4697265625,111,111,
4534.95751953125,112,112,
4595.51953125,113,113,
4530.29736328125,114,114,
4514.03125,115,115,
4618.17333984375,116,116,
4571.1337890625,117,117,
4531.5849609375,118,118,
4567.31201171875,119,119,
4563.17626953125,120,120,
4537.87939453125,121,121,
4529.15234375,122,122,
4543.3779296875,123,123,
4546.8671875,124,124,
4517.9423828125,125,125,
4510.2568359375,126,126,
4557.68798828125,127,127,
4571.95361328125,128,128,
4507.10986328125,129,129,
4535.7802734375,130,130,
4538.5400390625,131,131,
4535.7294921875,132,132,
4544.0966796875,133,133,
4521.20751953125,134,134,
4512.55029296875,135,135,
4484.06103515625,136,136,
4552.599609375,137,137,
4507.95361328125,138,138,
4469.78955078125,139,139,
4503.57373046875,140,140,
4532.2802734375,141,141,
4517.40869140625,142,142,
4584.6171875,143,143,
4456.38623046875,144,144,
4534.798828125,145,145,
4550.8583984375,146,146,
4595.2890625,147,147,
4462.302734375,148,148,
,149,149,4510.8447265625
4510.8447265625,149,149,
4530.07177734375,150,150,
4522.28466796875,151,151,
4538.82861328125,152,152,
4496.1103515625,153,153,
4569.5068359375,154,154,
4525.76904296875,155,155,
4516.2919921875,156,156,
4473.037109375,157,157,
4541.986328125,158,158,
4595.697265625,159,159,
4489.044921875,160,160,
4493.40625,161,161,
4521.9443359375,162,162,
4493.56201171875,163,163,
4449.27734375,164,164,
4526.61865234375,165,165,
4553.72509765625,166,166,
4560.169921875,167,167,
4494.69970703125,168,168,
4448.822265625,169,169,
4496.6435546875,170,170,
4473.39892578125,171,171,
4481.17041015625,172,172,
4501.08740234375,173,173,
4529.66796875,174,174,
4499.79052734375,175,175,
4513.21875,176,176,
4545.89111328125,177,177,
4493.740234375,178,178,
4482.69091796875,179,179,
4526.58251953125,180,180,
4465.57470703125,181,181,
4487.44873046875,182,182,
4458.98095703125,183,183,
4474.0615234375,184,184,
4480.0556640625,185,185,
4438.24853515625,186,186,
4486.5224609375,187,187,
4467.47314453125,188,188,
4482.0556640625,189,189,
4460.04150390625,190,190,
4433.478515625,191,191,
4494.2958984375,192,192,
4505.1796875,193,193,
4463.18212890625,194,194,
4464.20654296875,195,195,
4467.1357421875,196,196,
4518.95556640625,197,197,
4446.5927734375,198,198,
,199,199,4442.802734375
4442.802734375,199,199,
4505.93603515625,200,200,
4434.0009765625,201,201,
4443.69775390625,202,202,
4420.60888671875,203,203,
4459.86376953125,204,204,
4430.66845703125,205,205,
4447.4931640625,206,206,
4430.29296875,207,207,
4441.3486328125,208,208,
4450.94921875,209,209,
4437.51806640625,210,210,
4449.05712890625,211,211,
4443.08056640625,212,212,
4386.5673828125,213,213,
4413.57470703125,214,214,
4513.15625,215,215,
4427.7548828125,216,216,
4429.3935546875,217,217,
4410.0869140625,218,218,
4417.564453125,219,219,
4452.1533203125,220,220,
4407.05810546875,221,221,
4441.21533203125,222,222,
4443.79931640625,223,223,
4390.1357421875,224,224,
4408.86279296875,225,225,
4431.10595703125,226,226,
4466.9609375,227,227,
4383.6650390625,228,228,
4419.23291015625,229,229,
4434.39599609375,230,230,
4414.97705078125,231,231,
4441.16015625,232,232,
4390.384765625,233,233,
4434.69091796875,234,234,
4442.3154296875,235,235,
4377.56005859375,236,236,
4398.42431640625,237,237,
4426.01806640625,238,238,
4384.74365234375,239,239,
4422.78955078125,240,240,
4502.34326171875,241,241,
4405.29638671875,242,242,
4390.2470703125,243,243,
4392.9404296875,244,244,
4414.67333984375,245,245,
4364.42431640625,246,246,
4401.8642578125,247,247,
4378.1201171875,248,248,
,249,249,4389.20849609375
4389.20849609375,249,249,
4404.69091796875,250,250,
4415.44482421875,251,251,
4392.63330078125,252,252,
4399.71240234375,253,253,
4369.2568359375,254,254,
4385.73583984375,255,255,
4340.0009765625,256,256,
4471.412109375,257,257,
4393.9755859375,258,258,
4353.59375,259,259,
4389.3759765625,260,260,
4431.083984375,261,261,
4377.68408203125,262,262,
4402.0830078125,263,263,
4466.177734375,264,264,
4413.80810546875,265,265,
4382.2783203125,266,266,
4411.60986328125,267,267,
4404.7958984375,268,268,
4389.38720703125,269,269,
4392.50634765625,270,270,
4404.462890625,271,271,
4405.6826171875,272,272,
4390.86279296875,273,273,
4350.10498046875,274,274,
4402.96484375,275,275,
4392.98876953125,276,276,
4366.8193359375,277,277,
4382.30712890625,278,278,
4406.36474609375,279,279,
4383.85546875,280,280,
4392.14111328125,281,281,
4346.1591796875,282,282,
4368.4853515625,283,283,
4361.4638671875,284,284,
4337.30712890625,285,285,
4406.873046875,286,286,
4365.7333984375,287,287,
4371.69970703125,288,288,
4361.7138671875,289,289,
4355.29150390625,290,290,
4356.49169921875,291,291,
4375.080078125,292,292,
4370.30126953125,293,293,
4348.603515625,294,294,
4418.10595703125,295,295,
4356.79833984375,296,296,
4375.8896484375,297,297,
4393.75732421875,298,298,
,299,299,4363.19091796875
4363.19091796875,299,299,
4349.47119140625,300,300,
4432.95361328125,301,301,
4351.15966796875,302,302,
4362.21484375,303,303,
4357.099609375,304,304,
4351.2412109375,305,305,
4373.94287109375,306,306,
4377.20361328125,307,307,
4345.50830078125,308,308,
4343.48193359375,309,309,
4338.1533203125,310,310,
4370.5390625,311,311,
4321.91259765625,312,312,
4376.1865234375,313,313,
4326.9541015625,314,314,
4360.30859375,315,315,
4330.62548828125,316,316,
4332.51904296875,317,317,
4352.34765625,318,318,
4331.6416015625,319,319,
4328.2978515625,320,320,
4350.40185546875,321,321,
4350.99853515625,322,322,
4325.71728515625,323,323,
4382.82080078125,324,324,
4375.48779296875,325,325,
4357.9755859375,326,326,
4369.873046875,327,327,
4322.68212890625,328,328,
4373.6435546875,329,329,
4329.77783203125,330,330,
4344.51513671875,331,331,
4346.35888671875,332,332,
4334.345703125,333,333,
4330.08984375,334,334,
4351.333984375,335,335,
4348.6630859375,336,336,
4340.173828125,337,337,
4345.048828125,338,338,
4328.6611328125,339,339,
4363.263671875,340,340,
4348.36474609375,341,341,
4394.72216796875,342,342,
4347.72509765625,343,343,
4313.80712890625,344,344,
4360.52001953125,345,345,
4354.4580078125,346,346,
4337.6591796875,347,347,
4364.8466796875,348,348,
,349,349,4331.9150390625
4331.9150390625,349,349,
4345.18359375,350,350,
4303.705078125,351,351,
4341.27685546875,352,352,
4315.63916015625,353,353,
4314.21142578125,354,354,
4318.1416015625,355,355,
4358.33251953125,356,356,
4309.30517578125,357,357,
4335.25,358,358,
4347.310546875,359,359,
4346.61767578125,360,360,
4328.08544921875,361,361,
4341.248046875,362,362,
4348.55615234375,363,363,
4344.50634765625,364,364,
4317.09033203125,365,365,
4315.92578125,366,366,
4355.17529296875,367,367,
4345.1787109375,368,368,
4326.43701171875,369,369,
4337.279296875,370,370,
4312.42724609375,371,371,
4345.5908203125,372,372,
4309.42626953125,373,373,
4324.2939453125,374,374,
4340.53173828125,375,375,
4309.62646484375,376,376,
4299.4873046875,377,377,
4355.1591796875,378,378,
4298.83056640625,379,379,
4316.48486328125,380,380,
4349.40625,381,381,
4334.09619140625,382,382,
4328.62255859375,383,383,
4297.9814453125,384,384,
4312.60498046875,385,385,
4309.25732421875,386,386,
4349.05078125,387,387,
4305.0126953125,388,388,
4300.8798828125,389,389,
4320.1318359375,390,390,
4293.14501953125,391,391,
4316.37060546875,392,392,
4298.458984375,393,393,
4315.9912109375,394,394,
4306.0166015625,395,395,
4301.9814453125,396,396,
4331.7490234375,397,397,
4330.791015625,398,398,
,399,399,4306.65771484375
4306.65771484375,399,399,
4297.30078125,400,400,
4276.65869140625,401,401,
4310.7158203125,402,402,
4318.70263671875,403,403,
4282.052734375,404,404,
4270.50048828125,405,405,
4281.693359375,406,406,
4276.58740234375,407,407,
4281.43994140625,408,408,
4282.7451171875,409,409,
4311.4248046875,410,410,
4317.833984375,411,411,
4293.66748046875,412,412,
4298.04443359375,413,413,
4277.7099609375,414,414,
4283.951171875,415,415,
4293.3330078125,416,416,
4279.90966796875,417,417,
4292.5908203125,418,418,
4299.05224609375,419,419,
4307.369140625,420,420,
4300.4296875,421,421,
4308.1533203125,422,422,
4286.05712890625,423,423,
4305.4462890625,424,424,
4265.904296875,425,425,
4275.57763671875,426,426,
4269.61962890625,427,427,
4277.64306640625,428,428,
4279.9716796875,429,429,
4302.5966796875,430,430,
4290.8173828125,431,431,
4265.931640625,432,432,
4264.44091796875,433,433,
4271.86572265625,434,434,
4279.71435546875,435,435,
4278.67431640625,436,436,
4273.77734375,437,437,
4261.23486328125,438,438,
4251.38037109375,439,439,
4300.8505859375,440,440,
4287.6328125,441,441,
4260.62939453125,442,442,
4256.8837890625,443,443,
4294.17138671875,444,444,
4249.2958984375,445,445,
4271.45166015625,446,446,
4301.73583984375,447,447,
4272.17919921875,448,448,
,449,449,4246.84228515625
4246.84228515625,449,449,
4257.4716796875,450,450,
4307.7470703125,451,451,
4247.8818359375,452,452,
4265.037109375,453,453,
4256.18896484375,454,454,
4265.630859375,455,455,
4287.05615234375,456,456,
4269.32373046875,457,457,
4271.04345703125,458,458,
4256.7646484375,459,459,
4246.20556640625,460,460,
4260.7587890625,461,461,
4298.7041015625,462,462,
4307.72314453125,463,463,
4242.8603515625,464,464,
4275.7236328125,465,465,
4278.84521484375,466,466,
4234.01806640625,467,467,
4252.61083984375,468,468,
4273.47314453125,469,469,
4271.677734375,470,470,
4231.5517578125,471,471,
4245.48291015625,472,472,
4249.1279296875,473,473,
4273.07763671875,474,474,
4252.33349609375,475,475,
4251.4423828125,476,476,
4291.37255859375,477,477,
4250.1357421875,478,478,
4234.92724609375,479,479,
4240.912109375,480,480,
4280.673828125,481,481,
4239.7783203125,482,482,
4253.37548828125,483,483,
4260.4921875,484,484,
4289.611328125,485,485,
4235.54638671875,486,486,
4235.23095703125,487,487,
4252.80615234375,488,488,
4276.6298828125,489,489,
4262.767578125,490,490,
4222.28125,491,491,
4228.6064453125,492,492,
4274.61865234375,493,493,
4257.8427734375,494,494,
4263.8349609375,495,495,
4242.84619140625,496,496,
4250.37158203125,497,497,
4215.81201171875,498,498,
,499,499,4223.63134765625
4223.63134765625,499,499,
