training loss_epoch,epoch,step,training loss_step
8716.74609375,128,128,
8538.1201171875,129,129,
8322.8447265625,130,130,
8187.3046875,131,131,
8045.0673828125,132,132,
7885.3349609375,133,133,
7777.82421875,134,134,
7655.62939453125,135,135,
7521.1845703125,136,136,
7445.42041015625,137,137,
7295.59423828125,138,138,
7195.07568359375,139,139,
7101.70458984375,140,140,
7092.55419921875,141,141,
6978.13623046875,142,142,
6869.50048828125,143,143,
6855.466796875,144,144,
6804.09912109375,145,145,
6748.6611328125,146,146,
6733.8642578125,147,147,
6725.8564453125,148,148,
,149,149,6645.0380859375
6645.0380859375,149,149,
6651.27099609375,150,150,
6610.36669921875,151,151,
6545.9365234375,152,152,
6502.64697265625,153,153,
6442.130859375,154,154,
6424.35986328125,155,155,
6442.75439453125,156,156,
6411.8447265625,157,157,
6397.7421875,158,158,
6345.841796875,159,159,
6364.67041015625,160,160,
6291.1904296875,161,161,
6310.41064453125,162,162,
6269.505859375,163,163,
6258.26611328125,164,164,
6309.119140625,165,165,
6232.5302734375,166,166,
6265.193359375,167,167,
6191.58203125,168,168,
6242.21044921875,169,169,
6186.62451171875,170,170,
6150.64501953125,171,171,
6141.9580078125,172,172,
6187.677734375,173,173,
6172.8857421875,174,174,
6112.90087890625,175,175,
6135.119140625,176,176,
6099.7109375,177,177,
6105.27685546875,178,178,
6058.0537109375,179,179,
6090.4345703125,180,180,
6059.3935546875,181,181,
6069.97900390625,182,182,
6064.294921875,183,183,
6013.0068359375,184,184,
6053.32958984375,185,185,
5977.13818359375,186,186,
5976.6572265625,187,187,
6006.228515625,188,188,
5934.81787109375,189,189,
5940.23388671875,190,190,
5932.38720703125,191,191,
5917.4521484375,192,192,
5924.15283203125,193,193,
5898.24609375,194,194,
5885.927734375,195,195,
5914.39990234375,196,196,
5844.23388671875,197,197,
5911.69873046875,198,198,
,199,199,5897.72802734375
5897.72802734375,199,199,
5796.80419921875,200,200,
5834.302734375,201,201,
5791.78564453125,202,202,
5811.7275390625,203,203,
5802.697265625,204,204,
5773.45703125,205,205,
5779.51708984375,206,206,
5768.65234375,207,207,
5713.75537109375,208,208,
5714.8076171875,209,209,
5790.4013671875,210,210,
5713.4873046875,211,211,
5778.30322265625,212,212,
5704.6015625,213,213,
5734.82958984375,214,214,
5662.25439453125,215,215,
5669.134765625,216,216,
5618.87255859375,217,217,
5647.70947265625,218,218,
5643.8095703125,219,219,
5666.0439453125,220,220,
5662.31591796875,221,221,
5653.09033203125,222,222,
5628.25244140625,223,223,
5563.341796875,224,224,
5751.77734375,225,225,
5611.82421875,226,226,
5604.18994140625,227,227,
5621.8115234375,228,228,
5627.2216796875,229,229,
5575.951171875,230,230,
5566.16943359375,231,231,
5564.1240234375,232,232,
5602.60498046875,233,233,
5508.3359375,234,234,
5488.57666015625,235,235,
5508.71240234375,236,236,
5514.9619140625,237,237,
5531.0078125,238,238,
5581.77783203125,239,239,
5496.65185546875,240,240,
5512.67822265625,241,241,
5520.18310546875,242,242,
5525.9853515625,243,243,
5441.755859375,244,244,
5493.91259765625,245,245,
5453.208984375,246,246,
5457.2353515625,247,247,
5437.39208984375,248,248,
,249,249,5470.92578125
5470.92578125,249,249,
5461.14013671875,250,250,
5485.130859375,251,251,
5502.5712890625,252,252,
5403.03857421875,253,253,
5454.5634765625,254,254,
5516.13623046875,255,255,
5425.9453125,256,256,
5394.888671875,257,257,
5416.46630859375,258,258,
5375.7666015625,259,259,
5378.09619140625,260,260,
5414.78369140625,261,261,
5359.11767578125,262,262,
5419.59765625,263,263,
5380.6513671875,264,264,
5389.708984375,265,265,
5360.55029296875,266,266,
5353.47412109375,267,267,
5346.91748046875,268,268,
5376.748046875,269,269,
5357.38916015625,270,270,
5347.66357421875,271,271,
5457.60986328125,272,272,
5344.7119140625,273,273,
5312.82080078125,274,274,
5322.17236328125,275,275,
5285.90576171875,276,276,
5323.345703125,277,277,
5245.68408203125,278,278,
5287.8193359375,279,279,
5300.38134765625,280,280,
5338.39208984375,281,281,
5265.03466796875,282,282,
5304.607421875,283,283,
5283.03857421875,284,284,
5252.6875,285,285,
5285.7744140625,286,286,
5224.67822265625,287,287,
5232.0390625,288,288,
5247.33984375,289,289,
5255.5185546875,290,290,
5206.3125,291,291,
5225.78271484375,292,292,
5239.5341796875,293,293,
5192.6806640625,294,294,
5143.5810546875,295,295,
5163.54052734375,296,296,
5246.9892578125,297,297,
5172.978515625,298,298,
,299,299,5204.078125
5204.07861328125,299,299,
5106.27734375,300,300,
5160.05908203125,301,301,
5126.30908203125,302,302,
5157.88427734375,303,303,
5150.54296875,304,304,
5212.0009765625,305,305,
5123.6806640625,306,306,
5185.8310546875,307,307,
5102.779296875,308,308,
5151.18603515625,309,309,
5107.56982421875,310,310,
5111.43701171875,311,311,
5066.04638671875,312,312,
5053.83984375,313,313,
5098.07373046875,314,314,
5116.71728515625,315,315,
5100.55712890625,316,316,
5086.75244140625,317,317,
5036.16455078125,318,318,
5138.939453125,319,319,
5021.88037109375,320,320,
5099.20751953125,321,321,
5026.81298828125,322,322,
5115.04736328125,323,323,
5070.94140625,324,324,
4991.39306640625,325,325,
5048.9228515625,326,326,
5017.17041015625,327,327,
5014.251953125,328,328,
5075.67138671875,329,329,
4999.103515625,330,330,
4973.7021484375,331,331,
5087.05908203125,332,332,
4980.33740234375,333,333,
5065.7109375,334,334,
5105.53173828125,335,335,
5083.2470703125,336,336,
5006.1357421875,337,337,
4957.2197265625,338,338,
5057.25,339,339,
4998.9755859375,340,340,
4949.1083984375,341,341,
4936.62353515625,342,342,
4980.3408203125,343,343,
4931.451171875,344,344,
5032.294921875,345,345,
4945.357421875,346,346,
4966.13671875,347,347,
4972.3115234375,348,348,
,349,349,4975.81884765625
4975.81884765625,349,349,
4957.6728515625,350,350,
4974.80126953125,351,351,
4979.8955078125,352,352,
5014.158203125,353,353,
4945.0390625,354,354,
4934.2607421875,355,355,
4866.6845703125,356,356,
4986.4130859375,357,357,
4914.93408203125,358,358,
4971.66455078125,359,359,
4876.06396484375,360,360,
4970.29443359375,361,361,
4876.1181640625,362,362,
4940.7578125,363,363,
4903.35302734375,364,364,
4890.21142578125,365,365,
4917.0556640625,366,366,
4978.8623046875,367,367,
4908.896484375,368,368,
4896.1875,369,369,
4922.298828125,370,370,
4882.97265625,371,371,
4945.94189453125,372,372,
4886.46923828125,373,373,
4832.357421875,374,374,
4872.271484375,375,375,
4899.53662109375,376,376,
4835.123046875,377,377,
4942.47021484375,378,378,
4941.7958984375,379,379,
4875.5146484375,380,380,
4895.39208984375,381,381,
4874.2255859375,382,382,
4844.498046875,383,383,
4814.93994140625,384,384,
4913.021484375,385,385,
4873.1240234375,386,386,
4943.6748046875,387,387,
4829.07080078125,388,388,
4879.56884765625,389,389,
4866.91162109375,390,390,
4969.61376953125,391,391,
4834.04833984375,392,392,
4811.18505859375,393,393,
4858.54052734375,394,394,
4887.24755859375,395,395,
4830.830078125,396,396,
4828.70751953125,397,397,
4912.4658203125,398,398,
,399,399,4914.73291015625
4914.73291015625,399,399,
4868.61962890625,400,400,
4941.1767578125,401,401,
4891.24267578125,402,402,
4861.4794921875,403,403,
4919.91943359375,404,404,
4832.33837890625,405,405,
4800.197265625,406,406,
4846.57763671875,407,407,
4821.4755859375,408,408,
4890.16650390625,409,409,
4861.99658203125,410,410,
4846.9580078125,411,411,
4792.34716796875,412,412,
4786.90869140625,413,413,
4819.23583984375,414,414,
4797.572265625,415,415,
4812.49462890625,416,416,
4894.73681640625,417,417,
4827.568359375,418,418,
4876.0693359375,419,419,
4792.09130859375,420,420,
4761.3818359375,421,421,
4830.8447265625,422,422,
4842.451171875,423,423,
4774.1748046875,424,424,
4757.25830078125,425,425,
4833.62353515625,426,426,
4880.22802734375,427,427,
4793.88330078125,428,428,
4843.693359375,429,429,
4841.330078125,430,430,
4770.08056640625,431,431,
4856.4716796875,432,432,
4820.76513671875,433,433,
4796.2744140625,434,434,
4786.4677734375,435,435,
4815.98193359375,436,436,
4804.50439453125,437,437,
4836.24853515625,438,438,
4786.919921875,439,439,
4821.46875,440,440,
4788.71044921875,441,441,
4854.24072265625,442,442,
4772.22509765625,443,443,
4806.76513671875,444,444,
4769.00439453125,445,445,
4760.25537109375,446,446,
4789.40478515625,447,447,
4749.40966796875,448,448,
,449,449,4724.76806640625
4724.76806640625,449,449,
4737.76611328125,450,450,
4828.6982421875,451,451,
4731.5625,452,452,
4862.89306640625,453,453,
4788.6240234375,454,454,
4874.31201171875,455,455,
4837.3603515625,456,456,
4789.07080078125,457,457,
4701.81982421875,458,458,
4809.9599609375,459,459,
4732.62109375,460,460,
4779.84228515625,461,461,
4738.173828125,462,462,
4819.68408203125,463,463,
4745.9677734375,464,464,
4802.17138671875,465,465,
4800.89501953125,466,466,
4751.66064453125,467,467,
4765.58544921875,468,468,
4709.28271484375,469,469,
4759.08740234375,470,470,
4761.4443359375,471,471,
4770.8720703125,472,472,
4761.86328125,473,473,
4710.7451171875,474,474,
4748.26904296875,475,475,
4751.84716796875,476,476,
4742.1982421875,477,477,
4737.6376953125,478,478,
4756.1787109375,479,479,
4694.71923828125,480,480,
4684.67578125,481,481,
4820.23779296875,482,482,
4663.322265625,483,483,
4803.2236328125,484,484,
4707.87353515625,485,485,
4765.77880859375,486,486,
4713.814453125,487,487,
4759.447265625,488,488,
4768.80078125,489,489,
4744.9599609375,490,490,
4772.70068359375,491,491,
4728.349609375,492,492,
4698.92431640625,493,493,
4691.06298828125,494,494,
4777.7568359375,495,495,
4778.06298828125,496,496,
4698.65380859375,497,497,
4717.25732421875,498,498,
,499,499,4702.265625
4702.26611328125,499,499,
