training loss_epoch,epoch,step,training loss_step
5003.5673828125,332,332,
4962.56982421875,333,333,
4937.69775390625,334,334,
4940.6396484375,335,335,
4934.63671875,336,336,
4973.66845703125,337,337,
4862.28076171875,338,338,
4860.71337890625,339,339,
4922.65380859375,340,340,
4929.60009765625,341,341,
4980.9306640625,342,342,
4972.4091796875,343,343,
4875.1171875,344,344,
4947.5859375,345,345,
4904.23876953125,346,346,
4934.349609375,347,347,
4905.115234375,348,348,
,349,349,4892.76171875
4892.76171875,349,349,
4860.3642578125,350,350,
4984.3564453125,351,351,
4883.55078125,352,352,
4897.1201171875,353,353,
4849.142578125,354,354,
4875.46826171875,355,355,
4916.2724609375,356,356,
4929.96533203125,357,357,
4903.77880859375,358,358,
4872.56640625,359,359,
4778.38525390625,360,360,
4860.30859375,361,361,
4862.8701171875,362,362,
4867.91796875,363,363,
5015.91357421875,364,364,
4822.42578125,365,365,
4871.95654296875,366,366,
4883.1845703125,367,367,
4880.31005859375,368,368,
4902.0205078125,369,369,
4850.3154296875,370,370,
4897.34326171875,371,371,
4837.17626953125,372,372,
4861.67041015625,373,373,
4839.9248046875,374,374,
4882.44140625,375,375,
4935.83349609375,376,376,
4940.03173828125,377,377,
4863.76513671875,378,378,
4810.896484375,379,379,
4846.15234375,380,380,
4945.3359375,381,381,
4815.34814453125,382,382,
4891.29833984375,383,383,
4859.4140625,384,384,
4839.63916015625,385,385,
4877.748046875,386,386,
4893.2490234375,387,387,
4893.5126953125,388,388,
4850.49560546875,389,389,
4923.4619140625,390,390,
4801.97021484375,391,391,
4826.3564453125,392,392,
4838.26611328125,393,393,
4846.70654296875,394,394,
4862.15576171875,395,395,
4848.80810546875,396,396,
4846.7705078125,397,397,
4830.1806640625,398,398,
,399,399,4880.00830078125
4880.00830078125,399,399,
4850.48388671875,400,400,
4899.89453125,401,401,
4802.78466796875,402,402,
4831.6298828125,403,403,
4854.02392578125,404,404,
4839.89599609375,405,405,
4815.32763671875,406,406,
4827.05517578125,407,407,
4886.1015625,408,408,
4760.263671875,409,409,
4859.3125,410,410,
4827.0234375,411,411,
4861.04638671875,412,412,
4810.40087890625,413,413,
4865.8115234375,414,414,
4784.26171875,415,415,
4823.8310546875,416,416,
4782.41796875,417,417,
4851.146484375,418,418,
4797.4736328125,419,419,
4810.34228515625,420,420,
4793.22607421875,421,421,
4771.443359375,422,422,
4796.0419921875,423,423,
4816.05419921875,424,424,
4722.27685546875,425,425,
4819.7568359375,426,426,
4791.9501953125,427,427,
4762.7392578125,428,428,
4803.1884765625,429,429,
4779.7919921875,430,430,
4806.5751953125,431,431,
4812.1650390625,432,432,
4801.0126953125,433,433,
4807.15771484375,434,434,
4810.65185546875,435,435,
4792.572265625,436,436,
4799.240234375,437,437,
4774.53466796875,438,438,
4751.787109375,439,439,
4720.2119140625,440,440,
4779.01171875,441,441,
4800.05029296875,442,442,
4820.93212890625,443,443,
4792.1240234375,444,444,
4785.08251953125,445,445,
4872.47119140625,446,446,
4776.12841796875,447,447,
4766.3818359375,448,448,
,449,449,4741.1357421875
4741.1357421875,449,449,
4795.28466796875,450,450,
4818.33740234375,451,451,
4697.76123046875,452,452,
4760.12451171875,453,453,
4709.55517578125,454,454,
4779.75244140625,455,455,
4743.9248046875,456,456,
4821.947265625,457,457,
4703.57763671875,458,458,
4783.68603515625,459,459,
4769.59423828125,460,460,
4797.6875,461,461,
4741.58447265625,462,462,
4794.5634765625,463,463,
4778.15869140625,464,464,
4747.77587890625,465,465,
4868.78271484375,466,466,
4798.05859375,467,467,
4778.97216796875,468,468,
4799.759765625,469,469,
4788.048828125,470,470,
4734.17724609375,471,471,
4806.4296875,472,472,
4784.85498046875,473,473,
4813.294921875,474,474,
4728.0302734375,475,475,
4711.548828125,476,476,
4783.29541015625,477,477,
4724.95166015625,478,478,
4800.724609375,479,479,
4721.751953125,480,480,
4788.25390625,481,481,
4776.70263671875,482,482,
4802.25146484375,483,483,
4776.78564453125,484,484,
4720.64013671875,485,485,
4804.18408203125,486,486,
4855.41015625,487,487,
4759.2001953125,488,488,
4797.4072265625,489,489,
4679.583984375,490,490,
4746.06591796875,491,491,
4695.85791015625,492,492,
4723.23828125,493,493,
4697.74462890625,494,494,
4712.78125,495,495,
4693.5986328125,496,496,
4669.15380859375,497,497,
4783.66162109375,498,498,
,499,499,4742.666015625
4742.666015625,499,499,
